_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.4,C0009241,M1,1,0,DisGeNET,35,Cognition Disorders,,-2.4,3.9,3.7,30284,606,76,6,7.9,3.1,290|5465|5743|7412|8878|11093,ANPEP|PPARA|PTGS2|VCAM1|SQSTM1|ADAMTS13,-0.32,0
1,-2.4,C0017612,M1,1,0,DisGeNET,35,"Glaucoma, Open-Angle",,-2.4,9.3,4.7,30284,129,76,3,3.9,2.2,1545|5743|93145,CYP1B1|PTGS2|OLFM2,-0.32,0
1,-2.4,C0276138,M1,1,0,DisGeNET,35,Viral myocarditis,,-2.4,9.3,4.7,30284,129,76,3,3.9,2.2,5743|7412|8856,PTGS2|VCAM1|NR1I2,-0.32,0
1,-2.4,C0685938,M1,1,0,DisGeNET,35,Malignant neoplasm of gastrointestinal tract,,-2.4,4.7,3.9,30284,423,76,5,6.6,2.8,1543|5743|7032|9518|54658,CYP1A1|PTGS2|TFF2|GDF15|UGT1A1,-0.32,0
1,-2.4,C0020433,M1,1,0,DisGeNET,35,Hyperbilirubinemia,,-2.4,9.1,4.7,30284,131,76,3,3.9,2.2,5465|11093|54658,PPARA|ADAMTS13|UGT1A1,-0.3,0
1,-2.4,C0020507,M1,1,0,DisGeNET,35,Hyperplasia,,-2.4,9.1,4.7,30284,131,76,3,3.9,2.2,4586|5743|8140,MUC5AC|PTGS2|SLC7A5,-0.3,0
1,-2.3,C0037274,M1,1,0,DisGeNET,35,Dermatologic disorders,,-2.3,3.9,3.6,30284,615,76,6,7.9,3.1,360|5465|5743|7053|7412|8856,AQP3|PPARA|PTGS2|TGM3|VCAM1|NR1I2,-0.3,0
1,-2.3,C0024814,M1,1,0,DisGeNET,35,Marinesco-Sjogren syndrome,,-2.3,9,4.6,30284,133,76,3,3.9,2.2,4586|5743|7412,MUC5AC|PTGS2|VCAM1,-0.29,0
1,-2.3,C0018800,M1,1,0,DisGeNET,35,Cardiomegaly,,-2.3,6,4.1,30284,267,76,4,5.3,2.6,1543|1545|5465|7412,CYP1A1|CYP1B1|PPARA|VCAM1,-0.29,0
1,-2.3,C0002895,M1,1,0,DisGeNET,35,"Anemia, Sickle Cell",,-2.3,4.6,3.8,30284,432,76,5,6.6,2.8,5465|7412|9518|11093|54658,PPARA|VCAM1|GDF15|ADAMTS13|UGT1A1,-0.29,0
1,-2.3,C0020459,M1,1,0,DisGeNET,35,Hyperinsulinism,,-2.3,3.9,3.6,30284,620,76,6,7.9,3.1,360|3484|5465|7412|9962|54658,AQP3|IGFBP1|PPARA|VCAM1|SLC23A2|UGT1A1,-0.29,0
1,-2.3,C0428474,M1,1,0,DisGeNET,35,Serum LDL cholesterol measurement,,-2.3,5.9,4.1,30284,269,76,4,5.3,2.6,5465|8856|51291|54658,PPARA|NR1I2|GMIP|UGT1A1,-0.29,0
1,-2.3,C0007138,M1,1,0,DisGeNET,35,"Carcinoma, Transitional Cell",,-2.3,3.8,3.6,30284,622,76,6,7.9,3.1,360|1545|5465|5743|8140|9518,AQP3|CYP1B1|PPARA|PTGS2|SLC7A5|GDF15,-0.29,0
1,-2.3,C3811653,M1,1,0,DisGeNET,35,Experimental Organism Basal Cell Carcinoma,,-2.3,4.6,3.8,30284,437,76,5,6.6,2.8,1543|1591|5743|7053|8140,CYP1A1|CYP24A1|PTGS2|TGM3|SLC7A5,-0.28,0
1,-2.3,C0039730,M1,1,0,DisGeNET,35,Thalassemia,,-2.3,8.8,4.6,30284,136,76,3,3.9,2.2,7412|9518|54658,VCAM1|GDF15|UGT1A1,-0.28,0
1,-2.3,C0026848,M1,1,0,DisGeNET,35,Myopathy,,-2.3,3.8,3.5,30284,633,76,6,7.9,3.1,3032|3910|5465|5743|8878|9518,HADHB|LAMA4|PPARA|PTGS2|SQSTM1|GDF15,-0.26,0
1,-2.3,C0025286,M1,1,0,DisGeNET,35,Meningioma,,-2.3,3.8,3.5,30284,634,76,6,7.9,3.1,290|1543|1545|5465|5743|25976,ANPEP|CYP1A1|CYP1B1|PPARA|PTGS2|TIPARP,-0.25,0
1,-2.3,C2607914,M1,1,0,DisGeNET,35,Allergic rhinitis (disorder),,-2.3,4.5,3.7,30284,445,76,5,6.6,2.8,4586|5465|5743|7433|8856,MUC5AC|PPARA|PTGS2|VIPR1|NR1I2,-0.25,0
1,-2.3,C0020550,M1,1,0,DisGeNET,35,Hyperthyroidism,,-2.3,5.7,4,30284,278,76,4,5.3,2.6,3484|5465|9518|54658,IGFBP1|PPARA|GDF15|UGT1A1,-0.25,0
1,-2.3,C0032300,M1,1,0,DisGeNET,35,Lobar Pneumonia,,-2.3,8.5,4.5,30284,140,76,3,3.9,2.2,5743|7032|8856,PTGS2|TFF2|NR1I2,-0.25,0
1,-2.3,C0038644,M1,1,0,DisGeNET,35,Sudden infant death syndrome,,-2.3,8.5,4.5,30284,140,76,3,3.9,2.2,1543|6550|7433,CYP1A1|SLC9A3|VIPR1,-0.25,0
1,-2.3,C0017168,M1,1,0,DisGeNET,35,Gastroesophageal reflux disease,,-2.3,4.5,3.7,30284,446,76,5,6.6,2.8,1917|5743|7032|8856|64840,EEF1A2|PTGS2|TFF2|NR1I2|PORCN,-0.25,0
1,-2.3,C0041696,M1,1,0,DisGeNET,35,Unipolar Depression,,-2.3,3.7,3.5,30284,641,76,6,7.9,3.1,290|3484|4862|5743|7412|51291,ANPEP|IGFBP1|NPAS2|PTGS2|VCAM1|GMIP,-0.24,0
1,-2.3,C0019159,M1,1,0,DisGeNET,35,Hepatitis A,,-2.3,4.4,3.7,30284,450,76,5,6.6,2.8,5743|7433|8878|25976|54658,PTGS2|VIPR1|SQSTM1|TIPARP|UGT1A1,-0.24,0
1,-2.3,C0206624,M1,1,0,DisGeNET,35,Hepatoblastoma,,-2.3,4.4,3.7,30284,451,76,5,6.6,2.8,290|1543|5465|5743|7433,ANPEP|CYP1A1|PPARA|PTGS2|VIPR1,-0.24,0
1,-2.3,C0162557,M1,1,0,DisGeNET,35,"Liver Failure, Acute",,-2.3,5.7,3.9,30284,282,76,4,5.3,2.6,5465|5743|8878|64840,PPARA|PTGS2|SQSTM1|PORCN,-0.24,0
1,-2.3,C1302401,M1,1,0,DisGeNET,35,Adenoma of large intestine,,-2.3,4.4,3.7,30284,452,76,5,6.6,2.8,1543|1591|4586|5743|9962,CYP1A1|CYP24A1|MUC5AC|PTGS2|SLC23A2,-0.24,0
1,-2.2,C0017205,M1,1,0,DisGeNET,35,Gaucher Disease,,-2.2,8.4,4.4,30284,143,76,3,3.9,2.2,8856|9518|54658,NR1I2|GDF15|UGT1A1,-0.24,0
1,-2.2,C0205698,M1,1,0,DisGeNET,35,Undifferentiated carcinoma,,-2.2,5.6,3.9,30284,283,76,4,5.3,2.6,360|5465|5743|9615,AQP3|PPARA|PTGS2|GDA,-0.24,0
1,-2.2,C0278701,M1,1,0,DisGeNET,35,Gastric Adenocarcinoma,,-2.2,4.4,3.7,30284,453,76,5,6.6,2.8,360|1543|2838|5743|8878,AQP3|CYP1A1|GPR15|PTGS2|SQSTM1,-0.24,0
1,-2.2,C0153690,M1,1,0,DisGeNET,35,Secondary malignant neoplasm of bone,,-2.2,3.7,3.5,30284,647,76,6,7.9,3.1,2069|5743|7412|8856|8878|9518,EREG|PTGS2|VCAM1|NR1I2|SQSTM1|GDF15,-0.23,0
1,-2.2,C4721698,M1,1,0,DisGeNET,35,Metastatic Renal Cell Carcinoma,,-2.2,8.3,4.4,30284,144,76,3,3.9,2.2,5743|7412|54658,PTGS2|VCAM1|UGT1A1,-0.23,0
1,-2.2,C0278678,M1,1,0,DisGeNET,35,Metastatic Renal Cell Cancer,,-2.2,8.2,4.4,30284,145,76,3,3.9,2.2,5743|7412|54658,PTGS2|VCAM1|UGT1A1,-0.23,0
1,-2.2,C1839739,M1,1,0,DisGeNET,35,Thick lower lip vermilion,,-2.2,8.2,4.4,30284,145,76,3,3.9,2.2,1591|6654|57520,CYP24A1|SOS1|HECW2,-0.23,0
1,-2.2,C2827407,M1,1,0,DisGeNET,35,Infectious Otitis Media,,-2.2,8.2,4.4,30284,145,76,3,3.9,2.2,4586|5743|64840,MUC5AC|PTGS2|PORCN,-0.23,0
1,-2.2,C0040100,M1,1,0,DisGeNET,35,Thymoma,,-2.2,5.5,3.8,30284,291,76,4,5.3,2.6,3484|5465|5743|8140,IGFBP1|PPARA|PTGS2|SLC7A5,-0.2,0
1,-2.2,C0030920,M1,1,0,DisGeNET,35,Peptic Ulcer,,-2.2,8,4.3,30284,150,76,3,3.9,2.2,1543|4586|5743,CYP1A1|MUC5AC|PTGS2,-0.19,0
1,-2.2,C0040137,M1,1,0,DisGeNET,35,Thyroid Nodule,,-2.2,8,4.3,30284,150,76,3,3.9,2.2,1543|5743|9518,CYP1A1|PTGS2|GDF15,-0.19,0
1,-2.2,C0162309,M1,1,0,DisGeNET,35,Adrenoleukodystrophy,,-2.2,5.4,3.8,30284,294,76,4,5.3,2.6,3032|5465|8878|54658,HADHB|PPARA|SQSTM1|UGT1A1,-0.19,0
1,-2.2,C0162820,M1,1,0,DisGeNET,35,"Dermatitis, Allergic Contact",,-2.2,7.9,4.3,30284,151,76,3,3.9,2.2,1543|5465|8140,CYP1A1|PPARA|SLC7A5,-0.19,0
1,-2.2,C0242339,M1,1,0,DisGeNET,35,Dyslipidemias,,-2.2,4.2,3.5,30284,471,76,5,6.6,2.8,290|5465|5743|7412|8856,ANPEP|PPARA|PTGS2|VCAM1|NR1I2,-0.18,0
1,-2.2,C0002878,M1,1,0,DisGeNET,35,"Anemia, Hemolytic",,-2.2,7.8,4.2,30284,153,76,3,3.9,2.2,5743|11093|54658,PTGS2|ADAMTS13|UGT1A1,-0.18,0
1,-2.2,C0042870,M1,1,0,DisGeNET,35,Vitamin D Deficiency,,-2.2,7.8,4.2,30284,153,76,3,3.9,2.2,1591|4862|5743,CYP24A1|NPAS2|PTGS2,-0.18,0
1,-2.2,C0206694,M1,1,0,DisGeNET,35,Mucoepidermoid Carcinoma,,-2.2,7.8,4.2,30284,153,76,3,3.9,2.2,218|4586|5743,ALDH3A1|MUC5AC|PTGS2,-0.18,0
1,-2.2,C0341858,M1,1,0,DisGeNET,35,Endometriosis of uterus,,-2.2,7.8,4.2,30284,154,76,3,3.9,2.2,1543|3484|5743,CYP1A1|IGFBP1|PTGS2,-0.18,0
1,-2.2,C0040580,M1,1,0,DisGeNET,35,Tracheal Diseases,,-2.2,7.7,4.2,30284,155,76,3,3.9,2.2,4586|5743|7412,MUC5AC|PTGS2|VCAM1,-0.18,0
1,-2.2,C3841475,M1,1,0,DisGeNET,35,beta^+^ Thalassemia,,-2.2,7.7,4.2,30284,155,76,3,3.9,2.2,9518|54658|84913,GDF15|UGT1A1|ATOH8,-0.18,0
1,-2.2,C1292769,M1,1,0,DisGeNET,35,Precursor B-cell lymphoblastic leukemia,,-2.2,4.2,3.5,30284,478,76,5,6.6,2.8,290|1543|8856|9518|57491,ANPEP|CYP1A1|NR1I2|GDF15|AHRR,-0.18,0
1,-2.1,C0000737,M1,1,0,DisGeNET,35,Abdominal Pain,,-2.1,5.3,3.7,30284,302,76,4,5.3,2.6,5743|54658|64840|102724428,PTGS2|UGT1A1|PORCN|LOC102724428,-0.18,0
1,-2.1,C0020542,M1,1,0,DisGeNET,35,Pulmonary Hypertension,,-2.1,7.7,4.2,30284,156,76,3,3.9,2.2,1543|5743|7412,CYP1A1|PTGS2|VCAM1,-0.18,0
1,-2.1,C0947751,M1,1,0,DisGeNET,35,Vascular inflammations,,-2.1,5.2,3.7,30284,305,76,4,5.3,2.6,5743|7412|8856|11093,PTGS2|VCAM1|NR1I2|ADAMTS13,-0.17,0
1,-2.1,C0238339,M1,1,0,DisGeNET,35,Hereditary pancreatitis,,-2.1,7.6,4.2,30284,158,76,3,3.9,2.2,1545|4586|5743,CYP1B1|MUC5AC|PTGS2,-0.16,0
1,-2.1,C1445957,M1,1,0,DisGeNET,35,Serum total cholesterol measurement,,-2.1,4.1,3.5,30284,486,76,5,6.6,2.8,1543|5465|8856|51291|54658,CYP1A1|PPARA|NR1I2|GMIP|UGT1A1,-0.16,0
1,-2.1,C0010278,M1,1,0,DisGeNET,35,Craniosynostosis,,-2.1,4.1,3.4,30284,488,76,5,6.6,2.8,1591|4586|5743|7412|8856,CYP24A1|MUC5AC|PTGS2|VCAM1|NR1I2,-0.15,0
1,-2.1,C0036220,M1,1,0,DisGeNET,35,Kaposi Sarcoma,,-2.1,4.1,3.4,30284,488,76,5,6.6,2.8,290|2069|5743|7412|64781,ANPEP|EREG|PTGS2|VCAM1|CERK,-0.15,0
1,-2.1,C0152171,M1,1,0,DisGeNET,35,Idiopathic pulmonary hypertension,,-2.1,7.4,4.1,30284,161,76,3,3.9,2.2,8856|9518|11093,NR1I2|GDF15|ADAMTS13,-0.15,0
1,-2.1,C0398623,M1,1,0,DisGeNET,35,Thrombophilia,,-2.1,7.4,4.1,30284,161,76,3,3.9,2.2,3484|8856|11093,IGFBP1|NR1I2|ADAMTS13,-0.15,0
1,-2.1,C0002726,M1,1,0,DisGeNET,35,Amyloidosis,,-2.1,3.4,3.3,30284,693,76,6,7.9,3.1,2069|5465|5743|7412|8878|9518,EREG|PPARA|PTGS2|VCAM1|SQSTM1|GDF15,-0.14,0
1,-2.1,C0018923,M1,1,0,DisGeNET,35,Hemangiosarcoma,,-2.1,7.4,4.1,30284,162,76,3,3.9,2.2,5465|6520|8140,PPARA|SLC3A2|SLC7A5,-0.14,0
1,-2.1,C3714636,M1,1,0,DisGeNET,35,Pneumonitis,,-2.1,3.4,3.3,30284,696,76,6,7.9,3.1,4586|5743|7412|8856|9424|9518,MUC5AC|PTGS2|VCAM1|NR1I2|KCNK6|GDF15,-0.14,0
1,-2.1,C0027746,M1,1,0,DisGeNET,35,Nerve Degeneration,,-2.1,7.2,4,30284,165,76,3,3.9,2.2,1917|8878|79152,EEF1A2|SQSTM1|FA2H,-0.13,0
1,-2.1,C0030421,M1,1,0,DisGeNET,35,Paraganglioma,,-2.1,7.2,4,30284,165,76,3,3.9,2.2,5465|5743|7412,PPARA|PTGS2|VCAM1,-0.13,0
1,-2.1,C0750952,M1,1,0,DisGeNET,35,Biliary Tract Cancer,,-2.1,7.2,4,30284,167,76,3,3.9,2.2,5743|9518|54658,PTGS2|GDF15|UGT1A1,-0.11,0
1,-2.1,C4524092,M1,1,0,DisGeNET,35,Chronic rhinosinusitis with nasal polyps,,-2.1,7.1,4,30284,168,76,3,3.9,2.2,4586|5743|8856,MUC5AC|PTGS2|NR1I2,-0.11,0
1,-2.1,C1867441,M1,1,0,DisGeNET,35,Pterygium Of Conjunctiva And Cornea,,-2.1,7.1,4,30284,169,76,3,3.9,2.2,218|1543|5743,ALDH3A1|CYP1A1|PTGS2,-0.11,0
1,-2.1,C4520843,M1,1,0,DisGeNET,35,Pterygium of eye,,-2.1,7.1,4,30284,169,76,3,3.9,2.2,218|1543|5743,ALDH3A1|CYP1A1|PTGS2,-0.11,0
1,-2,C0007114,M1,1,0,DisGeNET,35,Malignant neoplasm of skin,,-2,3.9,3.3,30284,506,76,5,6.6,2.8,360|1591|5743|7053|8878,AQP3|CYP24A1|PTGS2|TGM3|SQSTM1,-0.11,0
1,-2,C0949541,M1,1,0,DisGeNET,35,Hurthle Cell Tumor,,-2,7,4,30284,170,76,3,3.9,2.2,290|5743|7412,ANPEP|PTGS2|VCAM1,-0.1,0
1,-2,C0279550,M1,1,0,DisGeNET,35,Adult Rhabdomyosarcoma,,-2,3.9,3.3,30284,509,76,5,6.6,2.8,290|5465|5743|6654|8856,ANPEP|PPARA|PTGS2|SOS1|NR1I2,-0.1,0
1,-2,C0039538,M1,1,0,DisGeNET,35,Teratoma,,-2,7,3.9,30284,171,76,3,3.9,2.2,6520|6581|84913,SLC3A2|SLC22A3|ATOH8,-0.1,0
1,-2,C0085633,M1,1,0,DisGeNET,35,Mood swings,,-2,7,3.9,30284,171,76,3,3.9,2.2,1917|5465|8878,EEF1A2|PPARA|SQSTM1,-0.1,0
1,-2,C0031090,M1,1,0,DisGeNET,35,Periodontal Diseases,,-2,4.9,3.5,30284,326,76,4,5.3,2.6,5743|7412|8856|8878,PTGS2|VCAM1|NR1I2|SQSTM1,-0.1,0
1,-2,C0037763,M1,1,0,DisGeNET,35,Spasm,,-2,7,3.9,30284,172,76,3,3.9,2.2,1591|3032|8878,CYP24A1|HADHB|SQSTM1,-0.096,0
1,-2,C0524528,M1,1,0,DisGeNET,35,Pervasive Development Disorder,,-2,4.9,3.5,30284,328,76,4,5.3,2.6,1917|8605|54658|253980,EEF1A2|PLA2G4C|UGT1A1|KCTD13,-0.094,0
1,-2,C1334274,M1,1,0,DisGeNET,35,Invasive Carcinoma,,-2,6.9,3.9,30284,173,76,3,3.9,2.2,4586|5743|8140,MUC5AC|PTGS2|SLC7A5,-0.091,0
1,-2,C0029882,M1,1,0,DisGeNET,35,Otitis Media,,-2,6.9,3.9,30284,174,76,3,3.9,2.2,4586|11093|64840,MUC5AC|ADAMTS13|PORCN,-0.087,0
1,-2,C1333990,M1,1,0,DisGeNET,35,Hereditary Nonpolyposis Colorectal Cancer,,-2,6.9,3.9,30284,174,76,3,3.9,2.2,1543|1545|5743,CYP1A1|CYP1B1|PTGS2,-0.087,0
1,-2,C0220611,M1,1,0,DisGeNET,35,Childhood Rhabdomyosarcoma,,-2,3.9,3.3,30284,517,76,5,6.6,2.8,290|5465|5743|6654|8856,ANPEP|PPARA|PTGS2|SOS1|NR1I2,-0.084,0
1,-2,C0281361,M1,1,0,DisGeNET,35,Adenocarcinoma of pancreas,,-2,3.8,3.3,30284,518,76,5,6.6,2.8,1543|5743|8856|8878|9518,CYP1A1|PTGS2|NR1I2|SQSTM1|GDF15,-0.081,0
